Name,NOC,Discipline,country,lat,lon
CHOY Hiu Fung,"Hong Kong, China",Cycling Road,"Hong Kong, China",22.2793278,114.1628131
CHU Ka Mong,"Hong Kong, China",Fencing,"Hong Kong, China",22.2793278,114.1628131
COGGINS Oscar,"Hong Kong, China",Triathlon,"Hong Kong, China",22.2793278,114.1628131
DOO Hoi Kem,"Hong Kong, China",Table Tennis,"Hong Kong, China",22.2793278,114.1628131
HAUGHEY Siobhan Bernadette,"Hong Kong, China",Swimming,"Hong Kong, China",22.2793278,114.1628131
HO Ian Yentou,"Hong Kong, China",Swimming,"Hong Kong, China",22.2793278,114.1628131
HO Kwan Kit,"Hong Kong, China",Table Tennis,"Hong Kong, China",22.2793278,114.1628131
HO Nam Wai Tinky,"Hong Kong, China",Swimming,"Hong Kong, China",22.2793278,114.1628131
HO Thomas Heffernan,"Hong Kong, China",Equestrian,"Hong Kong, China",22.2793278,114.1628131
HSIEH Kaylin Sin Yan,"Hong Kong, China",Fencing,"Hong Kong, China",22.2793278,114.1628131
HUNG Wing Yan Winne,"Hong Kong, China",Rowing,"Hong Kong, China",22.2793278,114.1628131
KONG Man Wai Vivian,"Hong Kong, China",Fencing,"Hong Kong, China",22.2793278,114.1628131
LAM Siu Hang,"Hong Kong, China",Table Tennis,"Hong Kong, China",22.2793278,114.1628131
LAU Mo Sheung Grace,"Hong Kong, China",Karate,"Hong Kong, China",22.2793278,114.1628131
LEE Ho Ching,"Hong Kong, China",Table Tennis,"Hong Kong, China",22.2793278,114.1628131
LEE Hoi Yan Jessica,"Hong Kong, China",Cycling Track,"Hong Kong, China",22.2793278,114.1628131
LEUNG Bo Yee,"Hong Kong, China",Cycling Track,"Hong Kong, China",22.2793278,114.1628131
LIN Yik Hei Coco,"Hong Kong, China",Fencing,"Hong Kong, China",22.2793278,114.1628131
NG Ka Long Angus,"Hong Kong, China",Badminton,"Hong Kong, China",22.2793278,114.1628131
NG Lok Wang Lawrence,"Hong Kong, China",Fencing,"Hong Kong, China",22.2793278,114.1628131
NORTON Stephanie,"Hong Kong, China",Sailing,"Hong Kong, China",22.2793278,114.1628131
PANG Yao,"Hong Kong, China",Cycling Track,"Hong Kong, China",22.2793278,114.1628131
SHEK Wai Hung,"Hong Kong, China",Artistic Gymnastics,"Hong Kong, China",22.2793278,114.1628131
SOO Wai Yam Minnie,"Hong Kong, China",Table Tennis,"Hong Kong, China",22.2793278,114.1628131
TAM Hoi Lam,"Hong Kong, China",Swimming,"Hong Kong, China",22.2793278,114.1628131
TANG Chun Man,"Hong Kong, China",Badminton,"Hong Kong, China",22.2793278,114.1628131
THORLEY William Yan,"Hong Kong, China",Marathon Swimming,"Hong Kong, China",22.2793278,114.1628131
TSE Ying Suet,"Hong Kong, China",Badminton,"Hong Kong, China",22.2793278,114.1628131
WONG Chun Ting,"Hong Kong, China",Table Tennis,"Hong Kong, China",22.2793278,114.1628131
YANG Qianyu,"Hong Kong, China",Cycling Track,"Hong Kong, China",22.2793278,114.1628131
AYIVON Claire,Togo,Rowing,Togo,8.7800265,1.0199765
DABLA Fabrice,Togo,Athletics,Togo,8.7800265,1.0199765
FANNY Kokou Dodji,Togo,Table Tennis,Togo,8.7800265,1.0199765
OTOGBE Mawupemon,Togo,Swimming,Togo,8.7800265,1.0199765
AZEMIA Ned,Seychelles,Athletics,Seychelles,-4.6574977,55.4540146
BACHMANN Simon,Seychelles,Swimming,Seychelles,-4.6574977,55.4540146
FINESSE Nantenaina,Seychelles,Judo,Seychelles,-4.6574977,55.4540146
GOVINDEN Rodney,Seychelles,Sailing,Seychelles,-4.6574977,55.4540146
PASSON Felicity,Seychelles,Swimming,Seychelles,-4.6574977,55.4540146
BAATARKHUYAG Otgonbold,Mongolia,Archery,Mongolia,46.8250388,103.8499736
BAATARSUKH Chinzorig,Mongolia,Boxing,Mongolia,46.8250388,103.8499736
BAT OCHIR Bolortuya,Mongolia,Wrestling,Mongolia,46.8250388,103.8499736
BAT-OCHIR Ser-Od,Mongolia,Athletics,Mongolia,46.8250388,103.8499736
BATBAYAR Enkhkhuslen,Mongolia,Swimming,Mongolia,46.8250388,103.8499736
BATMUNKH Bolorerdene,Mongolia,Table Tennis,Mongolia,46.8250388,103.8499736
BAYARTSOGT Munkhzaya,Mongolia,Athletics,Mongolia,46.8250388,103.8499736
BAYASGALAN Solongo,Mongolia,3x3 Basketball,Mongolia,46.8250388,103.8499736
BISHINDEE Urantungalag,Mongolia,Archery,Mongolia,46.8250388,103.8499736
BOLD Gankhaich,Mongolia,Judo,Mongolia,46.8250388,103.8499736
BOLDSAIKHAN Khongorzul,Mongolia,Wrestling,Mongolia,46.8250388,103.8499736
DASHDAVAA Amartuvshin,Mongolia,Judo,Mongolia,46.8250388,103.8499736
DORJSUREN Sumiya,Mongolia,Judo,Mongolia,46.8250388,103.8499736
ENKHBAT Lkhagvasuren,Mongolia,Table Tennis,Mongolia,46.8250388,103.8499736
ENKHTAIVAN Chimeddolgor,Mongolia,3x3 Basketball,Mongolia,46.8250388,103.8499736
ENKHTAIVAN Davaakhuu,Mongolia,Shooting,Mongolia,46.8250388,103.8499736
ERDENEBAT Bekhbayar,Mongolia,Wrestling,Mongolia,46.8250388,103.8499736
ERDENEBAT Bilegsaikhan,Mongolia,Weightlifting,Mongolia,46.8250388,103.8499736
ERDENEBAT Tsendbaatar,Mongolia,Boxing,Mongolia,46.8250388,103.8499736
GANTULGA Altanbagana,Mongolia,Judo,Mongolia,46.8250388,103.8499736
KHURELKHUU Bolortuya,Mongolia,Wrestling,Mongolia,46.8250388,103.8499736
LKHAGVASUREN Otgonbaatar,Mongolia,Judo,Mongolia,46.8250388,103.8499736
LKHAGVASUREN Sosorbaram,Mongolia,Judo,Mongolia,46.8250388,103.8499736
MOLLAEI Saeid,Mongolia,Judo,Mongolia,46.8250388,103.8499736
MUNKHBAT Myagmarjargal,Mongolia,Boxing,Mongolia,46.8250388,103.8499736
MUNKHBAT Urantsetseg,Mongolia,Judo,Mongolia,46.8250388,103.8499736
MUNKHJANTSAN Ankhtsetseg,Mongolia,Weightlifting,Mongolia,46.8250388,103.8499736
MUNKHSAIKHAN Tserenlkham,Mongolia,3x3 Basketball,Mongolia,46.8250388,103.8499736
MUNKHTUR Lkhagvagerel,Mongolia,Wrestling,Mongolia,46.8250388,103.8499736
MYAGMAR Delgerkhuu,Mongolia,Swimming,Mongolia,46.8250388,103.8499736
OCHIRBAT Burmaa,Mongolia,Wrestling,Mongolia,46.8250388,103.8499736
ONOLBAATAR Khulan,Mongolia,3x3 Basketball,Mongolia,46.8250388,103.8499736
OTGON Munkhtsetseg,Mongolia,Judo,Mongolia,46.8250388,103.8499736
OTRYAD Gundegmaa,Mongolia,Shooting,Mongolia,46.8250388,103.8499736
OYUNBAT Yesugen,Mongolia,Shooting,Mongolia,46.8250388,103.8499736
SORONZONBOLD Battsetseg,Mongolia,Wrestling,Mongolia,46.8250388,103.8499736
TSEND-OCHIR Tsogtbaatar,Mongolia,Judo,Mongolia,46.8250388,103.8499736
TSEVEENRAVDAN Byambajav,Mongolia,Athletics,Mongolia,46.8250388,103.8499736
TSOGT OCHIR Namuuntsetseg,Mongolia,Wrestling,Mongolia,46.8250388,103.8499736
TSOLMONBAATAR Anudari,Mongolia,Shooting,Mongolia,46.8250388,103.8499736
TUMUR OCHIR Tulga,Mongolia,Wrestling,Mongolia,46.8250388,103.8499736
ULZIIBAYAR Duurenbayar,Mongolia,Judo,Mongolia,46.8250388,103.8499736
YONDONPERENLEI Baskhuu,Mongolia,Judo,Mongolia,46.8250388,103.8499736
BABNIK Pia,Slovenia,Golf,Slovenia,45.8133113,14.4808369
BAU Martin,Slovenia,Swimming,Slovenia,45.8133113,14.4808369
BLAZIC Jaka,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
BUJAK Eugenia,Slovenia,Cycling Road,Slovenia,45.8133113,14.4808369
CANCAR Vlatko,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
CEBASEK Jakob,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
CEH Kristjan,Slovenia,Athletics,Slovenia,45.8133113,14.4808369
DIMEC Ziga,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
DONCIC Luka,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
DRAGIC Zoran,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
DVORSAK Ziva,Slovenia,Shooting,Slovenia,45.8133113,14.4808369
FAIN Katja,Slovenia,Swimming,Slovenia,45.8133113,14.4808369
GARNBRET Janja,Slovenia,Sport Climbing,Slovenia,45.8133113,14.4808369
GOMBOC Adrian,Slovenia,Judo,Slovenia,45.8133113,14.4808369
HORVAT Anita,Slovenia,Athletics,Slovenia,45.8133113,14.4808369
HROVAT Gregor,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
JANEZIC Luka,Slovenia,Athletics,Slovenia,45.8133113,14.4808369
JORGIC Darko,Slovenia,Table Tennis,Slovenia,45.8133113,14.4808369
KAJZER Kaja,Slovenia,Judo,Slovenia,45.8133113,14.4808369
KAUZER Peter,Slovenia,Canoe Slalom,Slovenia,45.8133113,14.4808369
KOZOROG Alja,Slovenia,Canoe Slalom,Slovenia,45.8133113,14.4808369
KOZUL Deni,Slovenia,Table Tennis,Slovenia,45.8133113,14.4808369
KRAMPL Mia,Slovenia,Sport Climbing,Slovenia,45.8133113,14.4808369
LUKAN Klara,Slovenia,Athletics,Slovenia,45.8133113,14.4808369
MACAROL Veronika,Slovenia,Sailing,Slovenia,45.8133113,14.4808369
MIHALINEC ZIDAR Maja,Slovenia,Athletics,Slovenia,45.8133113,14.4808369
MISMAS-ZRIMSEK Marusa,Slovenia,Athletics,Slovenia,45.8133113,14.4808369
MRAK Tina,Slovenia,Sailing,Slovenia,45.8133113,14.4808369
MURIC Edo,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
NIKOLIC Aleksej,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
OSTERMAN Anja,Slovenia,Canoe Sprint,Slovenia,45.8133113,14.4808369
PERSE Spela,Slovenia,Marathon Swimming,Slovenia,45.8133113,14.4808369
POGACAR Tadej,Slovenia,Cycling Road,Slovenia,45.8133113,14.4808369
PONOMARENKO JANIC Spela,Slovenia,Canoe Sprint,Slovenia,45.8133113,14.4808369
PREPELIC Klemen,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
RAVNIKAR Ziga,Slovenia,Archery,Slovenia,45.8133113,14.4808369
ROGLIC Primoz,Slovenia,Cycling Road,Slovenia,45.8133113,14.4808369
RUPNIK Luka,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
SAVSEK Benjamin,Slovenia,Canoe Slalom,Slovenia,45.8133113,14.4808369
SEGEL Janja,Slovenia,Swimming,Slovenia,45.8133113,14.4808369
STANGAR Marusa,Slovenia,Judo,Slovenia,45.8133113,14.4808369
SUTEJ Tina,Slovenia,Athletics,Slovenia,45.8133113,14.4808369
TERCELJ Eva,Slovenia,Canoe Slalom,Slovenia,45.8133113,14.4808369
TOBEY Mike,Slovenia,Basketball,Slovenia,45.8133113,14.4808369
TOKIC Bojan,Slovenia,Table Tennis,Slovenia,45.8133113,14.4808369
TRATNIK Jan,Slovenia,Cycling Road,Slovenia,45.8133113,14.4808369
TRSTENJAK Tina,Slovenia,Judo,Slovenia,45.8133113,14.4808369
VEDENEEVA Ekaterina,Slovenia,Rhythmic Gymnastics,Slovenia,45.8133113,14.4808369
VELENSEK Anamari,Slovenia,Judo,Slovenia,45.8133113,14.4808369
ZAKELJ Tanja,Slovenia,Cycling Mountain Bike,Slovenia,45.8133113,14.4808369
ZELKO Zan Luka,Slovenia,Sailing,Slovenia,45.8133113,14.4808369
BAH Mamadou,Guinea,Swimming,Guinea,10.7226226,-10.7083587
BAH Mamadou Samba,Guinea,Judo,Guinea,10.7226226,-10.7083587
CAMARA Fatoumata Yarie,Guinea,Wrestling,Guinea,10.7226226,-10.7083587
CONTE Aissata Denn,Guinea,Athletics,Guinea,10.7226226,-10.7083587
TOURE Mariama,Guinea,Swimming,Guinea,10.7226226,-10.7083587
BALAZOVA Barbora,Slovakia,Table Tennis,Slovakia,48.7411522,19.4528646
BARANKOVA Denisa,Slovakia,Archery,Slovakia,48.7411522,19.4528646
BARTEKOVA Danka,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
BENUS Matej,Slovakia,Canoe Slalom,Slovakia,48.7411522,19.4528646
BOTEK Adam,Slovakia,Canoe Sprint,Slovakia,48.7411522,19.4528646
GAJANOVA Gabriela,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
GELLE Peter,Slovakia,Canoe Sprint,Slovakia,48.7411522,19.4528646
GOMBOS Norbert,Slovakia,Tennis,Slovakia,48.7411522,19.4528646
GRIGAR Jakub,Slovakia,Canoe Slalom,Slovakia,48.7411522,19.4528646
HRASNOVA Martina,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
JANY Patrik,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
KATERINKA CZAKOVA Maria,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
KLEIN Lukas,Slovakia,Tennis,Slovakia,48.7411522,19.4528646
KOVACOCY Marian,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
KUBIS Lukas,Slovakia,Cycling Road,Slovakia,48.7411522,19.4528646
LOMNICKY Marcel,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
MAKOEV Boris,Slovakia,Wrestling,Slovakia,48.7411522,19.4528646
MINTALOVA Eliska,Slovakia,Canoe Slalom,Slovakia,48.7411522,19.4528646
MOKOSOVA Barbora,Slovakia,Artistic Gymnastics,Slovakia,48.7411522,19.4528646
MORVAY Michal,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
MYSAK Denis,Slovakia,Canoe Sprint,Slovakia,48.7411522,19.4528646
NAGY Richard,Slovakia,Swimming,Slovakia,48.7411522,19.4528646
PISTEJ Lubomir,Slovakia,Table Tennis,Slovakia,48.7411522,19.4528646
PODMANIKOVA Andrea,Slovakia,Swimming,Slovakia,48.7411522,19.4528646
POLASEK Filip,Slovakia,Tennis,Slovakia,48.7411522,19.4528646
REHAK STEFECEKOVA Zuzana,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
REPISKA Martina,Slovakia,Badminton,Slovakia,48.7411522,19.4528646
SAGAN Juraj,Slovakia,Cycling Road,Slovakia,48.7411522,19.4528646
SKACHOVA Monika,Slovakia,Canoe Slalom,Slovakia,48.7411522,19.4528646
SPOTAKOVA Jana,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
TOTH Matej,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
TUZINSKY Juraj,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
URADNIK Miroslav,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
VARGA Erik,Slovakia,Shooting,Slovakia,48.7411522,19.4528646
VLCEK Erik,Slovakia,Canoe Sprint,Slovakia,48.7411522,19.4528646
VOLKO Jan,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
WANG Yang,Slovakia,Table Tennis,Slovakia,48.7411522,19.4528646
ZAPLETALOVA Emma,Slovakia,Athletics,Slovakia,48.7411522,19.4528646
BALEIWAIRIKI Iosefo Masikau,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
BOLACA Napolioni,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
BOTITU Vilimoni,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
CAVURU Lavena,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
DERENALAGI Mele,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
LIKUCEVA Laisana,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
MORGAN Sophia Frances,Fiji,Sailing,Fiji,-18.1239696,179.0122737
NACUQU Waisea,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
NAGASAU Rusila,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
NAIMASI Ana Maria,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
NAKOCI Alowesi,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
NASOKO Kalione,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
RADINIYAVUNI Roela,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
RADRADRA Semi,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
RIWAI Viniana,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
ROVA Cheyenne,Fiji,Swimming,Fiji,-18.1239696,179.0122737
SENIYASI Tokasa,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
SOLIKOVITI Vasiti,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
TABAKAUCORO Ratu Banuve,Fiji,Athletics,Fiji,-18.1239696,179.0122737
TAKAYAWA Tevita,Fiji,Judo,Fiji,-18.1239696,179.0122737
TUIMABA Aminiasi,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
TUIVUAKA Asaeli,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
TUWAI Jerry,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
ULUNISAU Reapi,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
VAKASAMA Taichi,Fiji,Swimming,Fiji,-18.1239696,179.0122737
VAKURUNABILI Josua,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
WAINIQOLO Jiuta,Fiji,Rugby Sevens,Fiji,-18.1239696,179.0122737
YEE Sally,Fiji,Table Tennis,Fiji,-18.1239696,179.0122737
BANDA Babra,Zambia,Football,Zambia,-14.5189121,27.5589884
BELEMU Margaret,Zambia,Football,Zambia,-14.5189121,27.5589884
CHANDA Grace,Zambia,Football,Zambia,-14.5189121,27.5589884
CHINYEMBA Patrick,Zambia,Boxing,Zambia,-14.5189121,27.5589884
CHITUNDU Avell,Zambia,Football,Zambia,-14.5189121,27.5589884
KATONGO Evarine,Zambia,Football,Zambia,-14.5189121,27.5589884
KHOSA Fikile,Zambia,Football,Zambia,-14.5189121,27.5589884
KUNDANANJI Racheal,Zambia,Football,Zambia,-14.5189121,27.5589884
LUBANDJI Ochumba,Zambia,Football,Zambia,-14.5189121,27.5589884
LUNGU Ireen,Zambia,Football,Zambia,-14.5189121,27.5589884
MOOSA Shaquille,Zambia,Swimming,Zambia,-14.5189121,27.5589884
MUBANGA Hellen,Zambia,Football,Zambia,-14.5189121,27.5589884
MUKWASA Esther,Zambia,Football,Zambia,-14.5189121,27.5589884
MULENGA Anita,Zambia,Football,Zambia,-14.5189121,27.5589884
MULENGA Everisto,Zambia,Boxing,Zambia,-14.5189121,27.5589884
MUNGANDU Steven,Zambia,Judo,Zambia,-14.5189121,27.5589884
MUSASE Agness,Zambia,Football,Zambia,-14.5189121,27.5589884
MUSOLE Ngambo,Zambia,Football,Zambia,-14.5189121,27.5589884
MUSONDA Catherine,Zambia,Football,Zambia,-14.5189121,27.5589884
MWEEMBA Lushomo,Zambia,Football,Zambia,-14.5189121,27.5589884
NALI Hazel,Zambia,Football,Zambia,-14.5189121,27.5589884
NJOBVU Roda,Zambia,Athletics,Zambia,-14.5189121,27.5589884
PALJK Tilka,Zambia,Swimming,Zambia,-14.5189121,27.5589884
PHIRI Vast,Zambia,Football,Zambia,-14.5189121,27.5589884
SIAME Sydney,Zambia,Athletics,Zambia,-14.5189121,27.5589884
SIAMFUKO Esther,Zambia,Football,Zambia,-14.5189121,27.5589884
TEMBO Martha,Zambia,Football,Zambia,-14.5189121,27.5589884
WILOMBE Mary,Zambia,Football,Zambia,-14.5189121,27.5589884
ZIMBA Stephen,Zambia,Boxing,Zambia,-14.5189121,27.5589884
BARBERENA MERCADO Edwin Orlando,Nicaragua,Shooting,Nicaragua,12.6090157,-85.2936911
GONZALEZ JARQUIN Evidelia,Nicaragua,Rowing,Nicaragua,12.6090157,-85.2936911
LUDRICK RIVAS Sema Nancy,Nicaragua,Weightlifting,Nicaragua,12.6090157,-85.2936911
MARENCO Izayana,Nicaragua,Judo,Nicaragua,12.6090157,-85.2936911
MENA Miguel,Nicaragua,Swimming,Nicaragua,12.6090157,-85.2936911
POTOY Felix,Nicaragua,Rowing,Nicaragua,12.6090157,-85.2936911
ROMERO Yeykell Eliuth,Nicaragua,Athletics,Nicaragua,12.6090157,-85.2936911
SCHUTZMEIER Maria Victoria,Nicaragua,Swimming,Nicaragua,12.6090157,-85.2936911
BARRIE Maggie,Sierra Leone,Athletics,Sierra Leone,8.6400349,-11.8400269
DUMBUYA Tity,Sierra Leone,Swimming,Sierra Leone,8.6400349,-11.8400269
HARRIS Frederick,Sierra Leone,Judo,Sierra Leone,8.6400349,-11.8400269
WYSE Joshua,Sierra Leone,Swimming,Sierra Leone,8.6400349,-11.8400269
BARRONDO Bernardo Uriel,Guatemala,Athletics,Guatemala,15.6356088,-89.8988087
BARRONDO Erick Bernabe,Guatemala,Athletics,Guatemala,15.6356088,-89.8988087
BARRONDO Jose Alejandro,Guatemala,Athletics,Guatemala,15.6356088,-89.8988087
CALEL Jose Oswaldo,Guatemala,Athletics,Guatemala,15.6356088,-89.8988087
CORDON Kevin,Guatemala,Badminton,Guatemala,15.6356088,-89.8988087
FERNANDEZ Charles,Guatemala,Modern Pentathlon,Guatemala,15.6356088,-89.8988087
GRIJALVA Luis,Guatemala,Athletics,Guatemala,15.6356088,-89.8988087
LOPEZ Yulisa,Guatemala,Rowing,Guatemala,15.6356088,-89.8988087
MAEGLI Juan,Guatemala,Sailing,Guatemala,15.6356088,-89.8988087
MARTINEZ Luis Carlos,Guatemala,Swimming,Guatemala,15.6356088,-89.8988087
ORTIZ Jose,Guatemala,Athletics,Guatemala,15.6356088,-89.8988087
ORTIZ Mirna,Guatemala,Athletics,Guatemala,15.6356088,-89.8988087
PEREZ Mayra,Guatemala,Athletics,Guatemala,15.6356088,-89.8988087
RAMOS Jose,Guatemala,Judo,Guatemala,15.6356088,-89.8988087
RODAS OCHOA Manuel Oseas,Guatemala,Cycling Road,Guatemala,15.6356088,-89.8988087
RUANO OLIVA Adriana,Guatemala,Shooting,Guatemala,15.6356088,-89.8988087
SANCHEZ Luis Angel,Guatemala,Athletics,Guatemala,15.6356088,-89.8988087
SANTIS Gabriela,Guatemala,Swimming,Guatemala,15.6356088,-89.8988087
SCHAEFFER Juan Ramon,Guatemala,Shooting,Guatemala,15.6356088,-89.8988087
SOTO ABRIL Ana Waleska,Guatemala,Shooting,Guatemala,15.6356088,-89.8988087
SOTOMAYOR Nikte Alejandra,Guatemala,Badminton,Guatemala,15.6356088,-89.8988087
UCELO MARROQUIN Scarleth,Guatemala,Weightlifting,Guatemala,15.6356088,-89.8988087
BARU Morea,Papua New Guinea,Weightlifting,Papua New Guinea,-5.6816069,144.2489081
KAPUTIN Rellie,Papua New Guinea,Athletics,Papua New Guinea,-5.6816069,144.2489081
MASKELYNE Ryan,Papua New Guinea,Swimming,Papua New Guinea,-5.6816069,144.2489081
MEAURI Judith,Papua New Guinea,Swimming,Papua New Guinea,-5.6816069,144.2489081
NUMA Rose-Lee,Papua New Guinea,Sailing,Papua New Guinea,-5.6816069,144.2489081
NUMA Teariki,Papua New Guinea,Sailing,Papua New Guinea,-5.6816069,144.2489081
UME John,Papua New Guinea,Boxing,Papua New Guinea,-5.6816069,144.2489081
BASS Gina,Gambia,Athletics,Gambia,13.470062,-15.4900464
CAMARA Ebrima,Gambia,Athletics,Gambia,13.470062,-15.4900464
NJIE Faye,Gambia,Judo,Gambia,13.470062,-15.4900464
BASSIL Ray,Lebanon,Shooting,Lebanon,33.8750629,35.843409
DOUEIHY Gabriella,Lebanon,Swimming,Lebanon,33.8750629,35.843409
ELIAS Nacif,Lebanon,Judo,Lebanon,33.8750629,35.843409
FATTOUH Mahassen Ha,Lebanon,Weightlifting,Lebanon,33.8750629,35.843409
HADID Noureddine,Lebanon,Athletics,Lebanon,33.8750629,35.843409
KABBARA Munzer Mark,Lebanon,Swimming,Lebanon,33.8750629,35.843409
BEDDOES Alex,Cook Islands,Athletics,Cook Islands,-19.919672900000002,-157.9753368892878
FISHER-MARSTERS Kirsten Andrea,Cook Islands,Swimming,Cook Islands,-19.919672900000002,-157.9753368892878
HORTON Kohl,Cook Islands,Canoe Sprint,Cook Islands,-19.919672900000002,-157.9753368892878
NICHOLAS Jane,Cook Islands,Canoe Slalom,Cook Islands,-19.919672900000002,-157.9753368892878
ROBERTS Wesley Tikiariki,Cook Islands,Swimming,Cook Islands,-19.919672900000002,-157.9753368892878
TIERNEY Jade,Cook Islands,Canoe Sprint,Cook Islands,-19.919672900000002,-157.9753368892878
BELLE Tia-Adana,Barbados,Athletics,Barbados,13.1500331,-59.5250305
BRATHWAITE Shane,Barbados,Athletics,Barbados,13.1500331,-59.5250305
BURKE Mario,Barbados,Athletics,Barbados,13.1500331,-59.5250305
EVELYN Tristan,Barbados,Athletics,Barbados,13.1500331,-59.5250305
JONES Jonathan,Barbados,Athletics,Barbados,13.1500331,-59.5250305
SOBERS Alex,Barbados,Swimming,Barbados,13.1500331,-59.5250305
WILLIAMS Sada,Barbados,Athletics,Barbados,13.1500331,-59.5250305
BERTEMES Bob,Luxembourg,Athletics,Luxembourg,49.8158683,6.1296751
de NUTTE Sarah,Luxembourg,Table Tennis,Luxembourg,49.8158683,6.1296751
GENIETS Kevin,Luxembourg,Cycling Road,Luxembourg,49.8158683,6.1296751
GRETHEN Charles,Luxembourg,Athletics,Luxembourg,49.8158683,6.1296751
HENCKELS Jeff,Luxembourg,Archery,Luxembourg,49.8158683,6.1296751
MAJERUS Christine,Luxembourg,Cycling Road,Luxembourg,49.8158683,6.1296751
MEYNEN Julie,Luxembourg,Swimming,Luxembourg,49.8158683,6.1296751
